epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
1,93,0.11754,0.11754,0.74609,0.00000,0.00000,773,799
1,94,0.15326,0.15326,0.74609,0.00000,0.00000,2054,2079
1,95,0.11958,0.11958,0.75000,0.00000,0.00000,785,811
1,96,0.13761,0.13761,0.74609,0.00000,0.00000,1507,1532
1,97,0.13070,0.13070,0.75000,0.00000,0.00000,781,807
1,98,0.15455,0.15455,0.75000,0.00000,0.00000,1801,1827
1,99,0.13853,0.13853,0.75000,0.00000,0.00000,796,822
1,100,0.14464,0.14464,0.75000,0.00000,0.00000,1956,1982
1,101,0.13932,0.13932,0.75781,0.00000,0.00000,733,759
1,102,0.13772,0.13772,0.75391,0.00000,0.00000,2062,2088
1,103,0.14141,0.14141,0.75781,0.00000,0.00000,779,805
1,104,0.12931,0.12931,0.75391,0.00000,0.00000,2249,2274
1,105,0.13047,0.13047,0.75781,0.00000,0.00000,768,793
1,106,0.12353,0.12353,0.75781,0.00000,0.00000,2138,2164
1,107,0.15659,0.15659,0.75781,0.00000,0.00000,829,854
1,108,0.11907,0.11907,0.76172,0.00000,0.00000,1832,1857
1,109,0.11372,0.11372,0.76172,0.00000,0.00000,752,777
1,110,0.11248,0.11248,0.76562,0.00000,0.00000,2110,2135
1,111,0.12267,0.12267,0.76562,0.00000,0.00000,790,816
1,112,0.13430,0.13430,0.76562,0.00000,0.00000,2013,2038
1,113,0.15171,0.15171,0.76172,0.00000,0.00000,830,855
1,114,0.11687,0.11687,0.76562,0.00000,0.00000,1955,1980
1,115,0.10240,0.10240,0.76953,0.00000,0.00000,809,835
1,116,0.12289,0.12289,0.76953,0.00000,0.00000,1820,1845
1,117,0.12147,0.12147,0.76953,0.00000,0.00000,1019,1045
1,118,0.11702,0.11702,0.77344,0.00000,0.00000,1939,1964
1,119,0.14659,0.14659,0.77344,0.00000,0.00000,773,798
1,120,0.12403,0.12403,0.76953,0.00000,0.00000,2449,2474
1,121,0.13457,0.13457,0.77344,0.00000,0.00000,977,1003
1,122,0.14511,0.14511,0.76953,0.00000,0.00000,2211,2236
1,123,0.11620,0.11620,0.77734,0.00000,0.00000,846,872
1,124,0.13722,0.13722,0.76953,0.00000,0.00000,2609,2634
1,125,0.12642,0.12642,0.77734,0.00000,0.00000,1483,1509
1,126,0.11659,0.11659,0.77734,0.00000,0.00000,2066,2256
1,127,0.13245,0.13245,0.77734,0.00000,0.00000,877,902
1,128,0.12821,0.12821,0.77734,0.00000,0.00000,1571,1596
1,129,0.12442,0.12442,0.78125,0.00000,0.00000,1232,1257
1,130,0.13997,0.13997,0.78125,0.00000,0.00000,2035,2060
1,131,0.12226,0.12226,0.78125,0.00000,0.00000,991,1017
1,132,0.14494,0.14494,0.78125,0.00000,0.00000,1861,1887
1,133,0.12295,0.12295,0.78906,0.00000,0.00000,1020,1046
1,134,0.10923,0.10923,0.78516,0.00000,0.00000,1910,1935
1,135,0.12883,0.12883,0.78906,0.00000,0.00000,780,805
1,136,0.11340,0.11340,0.78516,0.00000,0.00000,2079,2105
1,137,0.12827,0.12827,0.78906,0.00000,0.00000,828,854
1,138,0.10719,0.10719,0.78516,0.00000,0.00000,1780,1806
1,139,0.09780,0.09780,0.78906,0.00000,0.00000,1117,1143
1,140,0.12120,0.12120,0.78906,0.00000,0.00000,1277,1520
1,141,0.10699,0.10699,0.78906,0.00000,0.00000,792,818
1,142,0.12884,0.12884,0.79297,0.00000,0.00000,2177,2716
1,143,0.11166,0.11166,0.79297,0.00000,0.00000,806,832
1,144,0.12441,0.12441,0.78906,0.00000,0.00000,1546,1840
1,145,0.12591,0.12591,0.79297,0.00000,0.00000,840,865
1,146,0.11775,0.11775,0.79688,0.00000,0.00000,1663,2127
1,147,0.14076,0.14076,0.79297,0.00000,0.00000,903,929
1,148,0.11517,0.11517,0.79297,0.00000,0.00000,1538,1691
1,149,0.11008,0.11008,0.79688,0.00000,0.00000,839,864
1,150,0.12404,0.12404,0.80078,0.00000,0.00000,1486,1752
1,151,0.12490,0.12490,0.79688,0.00000,0.00000,950,975
1,152,0.13427,0.13427,0.79688,0.00000,0.00000,1308,1695
1,153,0.12656,0.12656,0.79688,0.00000,0.00000,1155,1181
1,154,0.12636,0.12636,0.79688,0.00000,0.00000,1346,1648
1,155,0.10646,0.10646,0.80078,0.00000,0.00000,1586,1611
1,156,0.12286,0.12286,0.80078,0.00000,0.00000,1311,1336
1,157,0.13336,0.13336,0.80078,0.00000,0.00000,1724,1750
1,158,0.11198,0.11198,0.80078,0.00000,0.00000,1034,1060
1,159,0.13115,0.13115,0.80469,0.00000,0.00000,1818,1844
1,160,0.13095,0.13095,0.80469,0.00000,0.00000,1003,1029
1,161,0.11439,0.11439,0.80469,0.00000,0.00000,2020,2046
1,162,0.13344,0.13344,0.80859,0.00000,0.00000,1049,1075
1,163,0.13336,0.13336,0.80469,0.00000,0.00000,2030,2056
1,164,0.11036,0.11036,0.80469,0.00000,0.00000,738,764
1,165,0.11549,0.11549,0.80469,0.00000,0.00000,2046,2072
1,166,0.13245,0.13245,0.80859,0.00000,0.00000,763,789
1,167,0.10454,0.10454,0.80469,0.00000,0.00000,2370,2396
1,168,0.12827,0.12827,0.80859,0.00000,0.00000,759,801
1,169,0.12554,0.12554,0.80859,0.00000,0.00000,1931,1957
1,170,0.11324,0.11324,0.80859,0.00000,0.00000,653,1012
1,171,0.11972,0.11972,0.80859,0.00000,0.00000,2018,2044
1,172,0.11467,0.11467,0.80859,0.00000,0.00000,935,1004
1,173,0.12531,0.12531,0.80859,0.00000,0.00000,1735,1761
1,174,0.12134,0.12134,0.81250,0.00000,0.00000,955,1032
1,175,0.12257,0.12257,0.81641,0.00000,0.00000,1718,1743
1,176,0.12294,0.12294,0.81250,0.00000,0.00000,1113,1138
1,177,0.10101,0.10101,0.81250,0.00000,0.00000,2030,2055
1,178,0.11025,0.11025,0.82031,0.00000,0.00000,996,1276
1,179,0.10849,0.10849,0.81250,0.00000,0.00000,1731,1757
1,180,0.12003,0.12003,0.82031,0.00000,0.00000,908,2268
1,181,0.11628,0.11628,0.81641,0.00000,0.00000,794,819
1,182,0.12531,0.12531,0.81641,0.00000,0.00000,747,772
1,183,0.10269,0.10269,0.82031,0.00000,0.00000,792,818
1,184,0.10669,0.10669,0.81641,0.00000,0.00000,822,847
1,185,0.11622,0.11622,0.81641,0.00000,0.00000,806,831
1,186,0.13649,0.13649,0.81641,0.00000,0.00000,791,816
1,187,0.11739,0.11739,0.81641,0.00000,0.00000,785,811
1,188,0.12123,0.12123,0.82031,0.00000,0.00000,756,782
1,189,0.11519,0.11519,0.82031,0.00000,0.00000,753,779
1,190,0.11565,0.11565,0.81641,0.00000,0.00000,767,793
1,191,0.11322,0.11322,0.82031,0.00000,0.00000,724,750
1,192,0.11112,0.11112,0.82031,0.00000,0.00000,755,780
1,193,0.11765,0.11765,0.82031,0.00000,0.00000,775,801
1,194,0.11296,0.11296,0.82422,0.00000,0.00000,749,775
1,195,0.11538,0.11538,0.82031,0.00000,0.00000,769,795
1,196,0.11781,0.11781,0.82031,0.00000,0.00000,812,838
1,197,0.11033,0.11033,0.82422,0.00000,0.00000,778,804
1,198,0.10951,0.10951,0.82422,0.00000,0.00000,725,750
1,199,0.13120,0.13120,0.82422,0.00000,0.00000,805,831
1,200,0.11552,0.11552,0.82422,0.00000,0.00000,748,774
1,201,0.12695,0.12695,0.82422,0.00000,0.00000,788,813
1,202,0.10656,0.10656,0.82422,0.00000,0.00000,805,831
1,203,0.12991,0.12991,0.82422,0.00000,0.00000,801,827
1,204,0.11522,0.11522,0.82422,0.00000,0.00000,763,789
1,205,0.12008,0.12008,0.82812,0.00000,0.00000,750,776
1,206,0.11254,0.11254,0.82812,0.00000,0.00000,729,755
1,207,0.13967,0.13967,0.82812,0.00000,0.00000,741,767
1,208,0.08574,0.08574,0.82422,0.00000,0.00000,767,793
1,209,0.11551,0.11551,0.82812,0.00000,0.00000,757,783
1,210,0.11577,0.11577,0.82812,0.00000,0.00000,778,803
1,211,0.12101,0.12101,0.82422,0.00000,0.00000,830,855
1,212,0.11427,0.11427,0.82812,0.00000,0.00000,786,812
1,213,0.11691,0.11691,0.82812,0.00000,0.00000,930,955
1,214,0.10904,0.10904,0.83203,0.00000,0.00000,758,784
1,215,0.12048,0.12048,0.82812,0.00000,0.00000,809,834
1,216,0.10854,0.10854,0.82812,0.00000,0.00000,759,785
1,217,0.11826,0.11826,0.82812,0.00000,0.00000,794,820
1,218,0.10658,0.10658,0.82812,0.00000,0.00000,764,789
1,219,0.12169,0.12169,0.83203,0.00000,0.00000,746,771
1,220,0.12974,0.12974,0.83203,0.00000,0.00000,769,794
1,221,0.11078,0.11078,0.82812,0.00000,0.00000,761,787
1,222,0.10089,0.10089,0.83203,0.00000,0.00000,764,789
1,223,0.12377,0.12377,0.83203,0.00000,0.00000,738,764
1,224,0.12351,0.12351,0.82812,0.00000,0.00000,755,781
1,225,0.10170,0.10170,0.83203,0.00000,0.00000,748,774
1,226,0.11886,0.11886,0.83203,0.00000,0.00000,753,779
1,227,0.13500,0.13500,0.83594,0.00000,0.00000,734,760
1,228,0.11492,0.11492,0.83594,0.00000,0.00000,720,745
1,229,0.10964,0.10964,0.83594,0.00000,0.00000,756,782
1,230,0.11422,0.11422,0.83203,0.00000,0.00000,803,829
1,231,0.11059,0.11059,0.83203,0.00000,0.00000,796,822
1,232,0.12297,0.12297,0.83594,0.00000,0.00000,742,767
1,233,0.12857,0.12857,0.83203,0.00000,0.00000,765,790
1,234,0.12567,0.12567,0.83594,0.00000,0.00000,748,773
1,235,0.12816,0.12816,0.83203,0.00000,0.00000,808,834
1,236,0.14055,0.14055,0.83594,0.00000,0.00000,772,798
1,237,0.12916,0.12916,0.83594,0.00000,0.00000,787,813
1,238,0.11619,0.11619,0.83203,0.00000,0.00000,751,776
1,239,0.12179,0.12179,0.83594,0.00000,0.00000,756,782
1,240,0.13016,0.13016,0.83594,0.00000,0.00000,791,816
1,241,0.12056,0.12056,0.83594,0.00000,0.00000,770,796
1,242,0.09867,0.09867,0.83984,0.00000,0.00000,731,757
1,243,0.12277,0.12277,0.83984,0.00000,0.00000,767,793
1,244,0.10734,0.10734,0.83594,0.00000,0.00000,788,813
1,245,0.12402,0.12402,0.83594,0.00000,0.00000,800,826
1,246,0.12727,0.12727,0.83984,0.00000,0.00000,759,785
1,247,0.11833,0.11833,0.83594,0.00000,0.00000,779,805
1,248,0.14254,0.14254,0.83984,0.00000,0.00000,837,863
1,249,0.10606,0.10606,0.83984,0.00000,0.00000,826,852
1,250,0.13805,0.13805,0.83594,0.00000,0.00000,782,808
1,251,0.12419,0.12419,0.83984,0.00000,0.00000,796,822
1,252,0.12744,0.12744,0.83984,0.00000,0.00000,757,783
1,253,0.12845,0.12845,0.83984,0.00000,0.00000,795,820
1,254,0.08811,0.08811,0.83984,0.00000,0.00000,768,794
1,255,0.12651,0.12651,0.83984,0.00000,0.00000,743,769
1,256,0.12287,0.12287,0.83984,0.00000,0.00000,750,776
1,257,0.11986,0.11986,0.83594,0.00000,0.00000,823,849
1,258,0.12937,0.12937,0.83984,0.00000,0.00000,791,817
1,259,0.13036,0.13036,0.83984,0.00000,0.00000,794,820
1,260,0.11568,0.11568,0.83984,0.00000,0.00000,782,807
1,261,0.13070,0.13070,0.84375,0.00000,0.00000,805,830
1,262,0.13035,0.13035,0.83984,0.00000,0.00000,781,807
1,263,0.11522,0.11522,0.84375,0.00000,0.00000,737,763
1,264,0.12172,0.12172,0.83984,0.00000,0.00000,773,798
1,265,0.14723,0.14723,0.83984,0.00000,0.00000,759,785
1,266,0.12273,0.12273,0.83984,0.00000,0.00000,765,791
1,267,0.11596,0.11596,0.84375,0.00000,0.00000,760,786
1,268,0.10862,0.10862,0.84375,0.00000,0.00000,770,796
1,269,0.11980,0.11980,0.83984,0.00000,0.00000,791,816
1,270,0.12409,0.12409,0.83984,0.00000,0.00000,835,861
1,271,0.12417,0.12417,0.84375,0.00000,0.00000,737,763
1,272,0.11569,0.11569,0.83984,0.00000,0.00000,781,807
1,273,0.12325,0.12325,0.84375,0.00000,0.00000,808,834
1,274,0.13948,0.13948,0.84375,0.00000,0.00000,766,792
1,275,0.11067,0.11067,0.83984,0.00000,0.00000,811,837
1,276,0.11769,0.11769,0.84375,0.00000,0.00000,801,827
1,277,0.10806,0.10806,0.84766,0.00000,0.00000,718,744
1,278,0.12424,0.12424,0.84375,0.00000,0.00000,792,818
1,279,0.12866,0.12866,0.84766,0.00000,0.00000,764,790
1,280,0.11231,0.11231,0.83984,0.00000,0.00000,783,808
1,281,0.13629,0.13629,0.84375,0.00000,0.00000,790,816
1,282,0.13404,0.13404,0.84766,0.00000,0.00000,790,816
1,283,0.11705,0.11705,0.84375,0.00000,0.00000,742,768
1,284,0.10959,0.10959,0.84766,0.00000,0.00000,791,817
1,285,0.12364,0.12364,0.84375,0.00000,0.00000,781,806
1,286,0.11294,0.11294,0.84375,0.00000,0.00000,762,788
1,287,0.14985,0.14985,0.84375,0.00000,0.00000,776,801
1,288,0.12278,0.12278,0.84375,0.00000,0.00000,751,776
1,289,0.11424,0.11424,0.84766,0.00000,0.00000,739,765
1,290,0.11672,0.11672,0.84766,0.00000,0.00000,709,735
1,291,0.13504,0.13504,0.84766,0.00000,0.00000,744,769
1,292,0.13205,0.13205,0.84375,0.00000,0.00000,779,805
1,293,0.14241,0.14241,0.84375,0.00000,0.00000,759,785
1,294,0.11385,0.11385,0.84375,0.00000,0.00000,786,812
1,295,0.11390,0.11390,0.84375,0.00000,0.00000,741,767
1,296,0.12364,0.12364,0.84766,0.00000,0.00000,814,840
1,297,0.13317,0.13317,0.84766,0.00000,0.00000,746,772
1,298,0.11979,0.11979,0.84766,0.00000,0.00000,773,799
1,299,0.13340,0.13340,0.84766,0.00000,0.00000,773,799
2,0,0.12858,0.12858,0.84766,0.00000,0.00000,1304,1330
2,1,0.14850,0.14850,0.84375,0.00000,0.00000,817,842
2,2,0.14406,0.14406,0.84766,0.00000,0.00000,759,785
2,3,0.12604,0.12604,0.84375,0.00000,0.00000,771,797
2,4,0.12895,0.12895,0.84766,0.00000,0.00000,774,800
2,5,0.13686,0.13686,0.85156,0.00000,0.00000,771,797
2,6,0.11186,0.11186,0.84766,0.00000,0.00000,760,785
2,7,0.13851,0.13851,0.84766,0.00000,0.00000,741,766
2,8,0.14040,0.14040,0.84375,0.00000,0.00000,782,807
2,9,0.12970,0.12970,0.84766,0.00000,0.00000,728,753
2,10,0.13962,0.13962,0.84766,0.00000,0.00000,761,787
2,11,0.12901,0.12901,0.84766,0.00000,0.00000,785,811
2,12,0.14484,0.14484,0.84766,0.00000,0.00000,772,797
2,13,0.14221,0.14221,0.84375,0.00000,0.00000,792,818
2,14,0.12643,0.12643,0.84766,0.00000,0.00000,729,755
2,15,0.13528,0.13528,0.85156,0.00000,0.00000,768,793
2,16,0.13264,0.13264,0.84375,0.00000,0.00000,754,780
2,17,0.13194,0.13194,0.84375,0.00000,0.00000,784,810
2,18,0.12280,0.12280,0.85156,0.00000,0.00000,765,790
2,19,0.13192,0.13192,0.85156,0.00000,0.00000,801,827
2,20,0.12930,0.12930,0.85156,0.00000,0.00000,796,822
2,21,0.11497,0.11497,0.84766,0.00000,0.00000,759,785
2,22,0.13532,0.13532,0.85156,0.00000,0.00000,749,775
2,23,0.13197,0.13197,0.85156,0.00000,0.00000,739,765
2,24,0.13476,0.13476,0.84766,0.00000,0.00000,744,770
2,25,0.14289,0.14289,0.84766,0.00000,0.00000,759,785
2,26,0.12044,0.12044,0.85156,0.00000,0.00000,724,750
2,27,0.12821,0.12821,0.85156,0.00000,0.00000,739,765
2,28,0.12762,0.12762,0.84766,0.00000,0.00000,754,780
2,29,0.12083,0.12083,0.85156,0.00000,0.00000,740,765
2,30,0.12802,0.12802,0.85156,0.00000,0.00000,738,764
2,31,0.13336,0.13336,0.85156,0.00000,0.00000,745,771
2,32,0.14311,0.14311,0.85156,0.00000,0.00000,776,802
2,33,0.13081,0.13081,0.84766,0.00000,0.00000,742,767
2,34,0.13902,0.13902,0.85156,0.00000,0.00000,774,799
2,35,0.11241,0.11241,0.85156,0.00000,0.00000,760,786
2,36,0.13200,0.13200,0.84766,0.00000,0.00000,767,793
2,37,0.14455,0.14455,0.85156,0.00000,0.00000,783,809
2,38,0.13045,0.13045,0.84766,0.00000,0.00000,770,796
2,39,0.12892,0.12892,0.84766,0.00000,0.00000,785,810
2,40,0.13410,0.13410,0.85156,0.00000,0.00000,716,742
2,41,0.13923,0.13923,0.85547,0.00000,0.00000,769,795
2,42,0.13963,0.13963,0.85547,0.00000,0.00000,764,790
2,43,0.15079,0.15079,0.85547,0.00000,0.00000,783,809
2,44,0.11560,0.11560,0.85156,0.00000,0.00000,807,833
2,45,0.11942,0.11942,0.85547,0.00000,0.00000,769,795
2,46,0.13436,0.13436,0.85156,0.00000,0.00000,808,834
2,47,0.12007,0.12007,0.84766,0.00000,0.00000,731,757
2,48,0.14854,0.14854,0.85547,0.00000,0.00000,814,840
2,49,0.14035,0.14035,0.85156,0.00000,0.00000,783,809
2,50,0.13157,0.13157,0.85547,0.00000,0.00000,785,811
2,51,0.11504,0.11504,0.85547,0.00000,0.00000,772,797
2,52,0.12272,0.12272,0.85156,0.00000,0.00000,750,775
2,53,0.13702,0.13702,0.85547,0.00000,0.00000,726,751
2,54,0.13607,0.13607,0.85547,0.00000,0.00000,781,807
2,55,0.14706,0.14706,0.85547,0.00000,0.00000,797,822
2,56,0.13659,0.13659,0.85547,0.00000,0.00000,733,759
2,57,0.12805,0.12805,0.85156,0.00000,0.00000,769,794
2,58,0.13879,0.13879,0.85156,0.00000,0.00000,716,742
2,59,0.14134,0.14134,0.85547,0.00000,0.00000,799,824
2,60,0.16766,0.16766,0.85547,0.00000,0.00000,799,2054
2,61,0.12743,0.12743,0.85547,0.00000,0.00000,772,798
2,62,0.13704,0.13704,0.84766,0.00000,0.00000,784,810
2,63,0.13818,0.13818,0.85156,0.00000,0.00000,779,805
2,64,0.13246,0.13246,0.85547,0.00000,0.00000,749,775
2,65,0.15330,0.15330,0.85938,0.00000,0.00000,762,788
2,66,0.13133,0.13133,0.85547,0.00000,0.00000,766,792
2,67,0.17033,0.17033,0.85156,0.00000,0.00000,728,753
2,68,0.12831,0.12831,0.85547,0.00000,0.00000,686,712
2,69,0.14371,0.14371,0.85547,0.00000,0.00000,755,781
2,70,0.12815,0.12815,0.85547,0.00000,0.00000,755,781
2,71,0.15112,0.15112,0.85547,0.00000,0.00000,761,786
2,72,0.14724,0.14724,0.85156,0.00000,0.00000,742,768
2,73,0.13990,0.13990,0.85156,0.00000,0.00000,781,807
2,74,0.13425,0.13425,0.85547,0.00000,0.00000,728,754
2,75,0.13756,0.13756,0.85156,0.00000,0.00000,720,746
2,76,0.15010,0.15010,0.85156,0.00000,0.00000,792,818
2,77,0.12064,0.12064,0.85938,0.00000,0.00000,765,791
2,78,0.14260,0.14260,0.85938,0.00000,0.00000,744,769
2,79,0.13081,0.13081,0.85547,0.00000,0.00000,729,754
2,80,0.17361,0.17361,0.85156,0.00000,0.00000,800,826
2,81,0.14722,0.14722,0.84766,0.00000,0.00000,800,826
2,82,0.13319,0.13319,0.85547,0.00000,0.00000,763,789
2,83,0.15357,0.15357,0.85938,0.00000,0.00000,803,828
2,84,0.14087,0.14087,0.85547,0.00000,0.00000,771,796
2,85,0.16539,0.16539,0.85156,0.00000,0.00000,791,816
2,86,0.14203,0.14203,0.85156,0.00000,0.00000,788,814
2,87,0.12887,0.12887,0.85547,0.00000,0.00000,789,815
2,88,0.13968,0.13968,0.85938,0.00000,0.00000,758,784
2,89,0.12944,0.12944,0.85547,0.00000,0.00000,798,824
2,90,0.13764,0.13764,0.85547,0.00000,0.00000,783,809
2,91,0.14470,0.14470,0.85156,0.00000,0.00000,767,793
2,92,0.14634,0.14634,0.85156,0.00000,0.00000,739,764
2,93,0.11809,0.11809,0.85156,0.00000,0.00000,785,811
2,94,0.13262,0.13262,0.85547,0.00000,0.00000,727,753
2,95,0.13240,0.13240,0.85547,0.00000,0.00000,775,801
2,96,0.15116,0.15116,0.85156,0.00000,0.00000,793,818
2,97,0.15280,0.15280,0.85156,0.00000,0.00000,767,792
2,98,0.15486,0.15486,0.85547,0.00000,0.00000,759,785
2,99,0.14212,0.14212,0.85938,0.00000,0.00000,781,807
2,100,0.14403,0.14403,0.85156,0.00000,0.00000,804,829
2,101,0.13773,0.13773,0.85156,0.00000,0.00000,788,813
2,102,0.15145,0.15145,0.85547,0.00000,0.00000,730,756
2,103,0.14998,0.14998,0.85547,0.00000,0.00000,783,809
2,104,0.13331,0.13331,0.85938,0.00000,0.00000,814,840
2,105,0.14281,0.14281,0.85938,0.00000,0.00000,764,789
2,106,0.15571,0.15571,0.85547,0.00000,0.00000,815,841
2,107,0.12990,0.12990,0.85547,0.00000,0.00000,791,817
2,108,0.15170,0.15170,0.85547,0.00000,0.00000,723,749
2,109,0.15909,0.15909,0.85547,0.00000,0.00000,746,772
2,110,0.15508,0.15508,0.85547,0.00000,0.00000,758,783
2,111,0.16376,0.16376,0.85547,0.00000,0.00000,795,821
2,112,0.15051,0.15051,0.85156,0.00000,0.00000,741,766
